State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,"Poverty Percent, All Ages","Percent of adults with a bachelor's degree or higher, 2012-2016",Alzheimer's Disease/Dementia,Arthritis,Asthma,Atrial Fibrillation,COPD,Cancer,Chronic Kidney Disease,Depression ,Diabetes,Heart Failure,Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke,,,,,,,,
29,023,MO,Butler County,35494,22,9.448,6.8905,30.0297,4.315,7.5917,13.0798,7.4164,10.0189,12.2438,22.5054,15.0216,39.7384,49.528,37.7292,4.4094,2.4676,3.4655,,,,,,,,
29,025,MO,Caldwell County,44952,12.7,46.75,9.9044,28.6533,3.2493,6.768,13.371,6.9939,9.583,13.2928,27.1329,13.3015,42.4848,57.0374,28.5752,6.5769,3.4405,3.3536,,,,,,,,
29,027,MO,Callaway County,53186,11.6,20.481,8.8025,34.9028,3.2242,7.6766,21.7503,6.0901,10.1331,11.7195,26.0491,23.7462,32.4974,54.8618,31.3204,5.9877,2.4565,4.8618,,,,,,,,
29,029,MO,Camden County,47373,16.8,15.604,7.6063,33.8553,3.8777,6.6368,20.9545,6.786,9.9925,15.4362,26.6219,15.66,41.0142,54.959,33.4079,5.1454,3.4303,2.9828,,,,,,,,
29,031,MO,Cape Girardeau County,50227,15.2,17.853,11.4551,28.7662,4.1574,7.5436,12.0809,7.5548,11.0975,13.4443,23.2454,13.3773,35.8069,48.4578,28.5427,5.6772,4.0791,4.2468,,,,,,,,
29,033,MO,Carroll County,44581,16.6,20.461,8.6343,26.2968,2.9875,5.4498,12.5082,5.975,7.3211,12.3441,20.0591,13.8542,24.13,39.1989,25.4432,3.1517,2.9547,4.1037,,,,,,,,
29,035,MO,Carter County,33283,21.2,21.32,11.0757,32.3997,2.9917,9.0388,12.9217,8.1477,13.1763,12.9217,25.1432,21.324,38.7015,58.3068,34.1184,6.5563,2.9281,5.156,,,,,,,,
29,037,MO,Cass County,64422,8.7,29.856,9.8385,31.0855,3.4988,6.5042,10.4964,7.4462,9.8983,17.6435,22.6824,13.3074,36.8421,48.5347,25.7775,5.4276,3.6483,4.067,,,,,,,,
29,039,MO,Cedar County,35998,19.8,17.318,10.7692,27.8462,4.3846,8.9231,17.2308,7.5385,10.5385,10.8462,27.8462,32.3846,36,54.4615,33.9231,3.5385,2.5385,5.6923,,,,,,,,
29,041,MO,Chariton County,44229,13.3,12.15,9.9459,27.6573,4.4111,8.1974,14.3193,8.2771,11.9879,14.3067,24.7935,13.5016,40.2323,52.2076,28.1228,6.8305,4.1805,4.4698,,,,,,,,
29,043,MO,Christian County,54273,10.7,25.284,10.4452,30.0844,3.7533,8.1757,15.5659,7.3611,10.7652,12.7146,26.0111,18.1845,37.62,55.1062,31.4518,5.2371,3.6951,5.4117,,,,,,,,
29,045,MO,Clark County,43975,15.5,14.852,12.0693,33.6811,3.3404,8.9491,12.7584,9.1405,9.8296,16.2519,25.7178,15.0938,40.4192,54.6325,30.0536,8.0207,3.3595,4.3453,,,,,,,,
29,047,MO,Clay County,65973,8.4,15.768,10.9522,32.1415,3.2744,6.9627,10.5006,6.6993,8.6187,12.9846,24.4637,16.0708,30.1468,49.8683,27.2111,4.3282,2.5216,4.2906,,,,,,,,
29,049,MO,Clinton County,58371,10.4,26.471,9.9607,27.6375,5.3872,7.211,13.6364,7.1829,11.9529,17.284,26.4871,19.697,34.3154,52.862,30.9764,4.4893,3.7037,3.4792,,,,,,,,
29,051,MO,Cole County,55767,10.9,12.312,10.4299,27.9774,2.9598,6.1311,11.2051,7.3996,10.148,17.6885,23.8196,15.2925,37.4207,48.5553,26.4975,4.9331,3.1008,3.1712,,,,,,,,
29,053,MO,Cooper County,47187,14.7,31.876,10.2323,23.4305,4.4983,6.7227,14.1374,6.1295,10.1335,18.1908,24.2709,15.0766,31.9822,47.0094,26.9402,5.8824,6.6238,4.7454,,,,,,,,
29,055,MO,Crawford County,41139,18.6,18.593,8.3333,26.7094,2.849,7.4786,14.3875,5.9117,9.2593,11.396,22.0085,16.2393,33.4758,49.2877,31.4815,3.9886,2.1368,3.8462,,,,,,,,
29,057,MO,Dade County,37884,17.5,31.74,8.0772,27.8771,3.0736,7.0765,15.94,7.148,7.5054,11.0793,25.0179,15.94,39.2423,53.9671,30.8792,4.1458,2.5018,4.3603,,,,,,,,
29,059,MO,Dallas County,36178,18.6,20.49,8.6602,26.7351,3.5908,6.6687,12.2511,6.035,9.2939,12.8546,21.3337,14.6047,38.2016,49.9095,36.3307,4.9789,2.8666,4.0736,,,,,,,,
29,061,MO,Daviess County,43519,16.9,12.511,9.8607,23.844,2.7298,4.9582,12.1448,6.2396,10.0279,15.2089,22.8412,13.5933,34.3733,49.0251,25.7382,5.1253,2.6184,3.3983,,,,,,,,
29,063,MO,DeKalb County,46835,15.7,14.929,11.6901,32.6406,2.8881,5.6693,20.0336,5.8374,10.3759,17.7262,27.72,19.0098,40.0214,57.5031,35.4065,7.5642,4.1106,4.2787,,,,,,,,
29,065,MO,Dent County,38722,19.8,13.157,10.0286,26.8525,4.4207,6.8963,13.4894,7.4183,14.8956,19.1226,26.0104,17.8343,36.0559,53.4523,32.2668,6.13,3.3934,4.0502,,,,,,,,
29,067,MO,Douglas County,33121,19.8,16.823,11.1251,27.4356,2.8284,8.8309,11.0622,7.6053,11.6279,14.9906,24.23,18.6989,32.181,52.1999,33.3124,5.8768,2.8598,5.1226,,,,,,,,
29,069,MO,Dunklin County,33237,27.2,13.58,10.7692,23.4911,4.6746,7.5148,16.0947,7.2189,9.645,12.1302,25.6805,14.9112,38.7574,52.3077,38.2249,4.7929,4.7337,4.0828,,,,,,,,
29,071,MO,Franklin County,55496,10.7,12.571,10.6307,31.5536,3.9781,7.1707,11.8021,7.9595,10.5935,19.1286,22.6631,13.9825,39.4556,51.2137,26.3703,7.2519,4.9159,4.4927,,,,,,,,
29,073,MO,Gasconade County,48593,12.1,9.428,8.122,27.1165,4.1685,8.8096,13.193,7.8212,9.9699,12.1616,22.6902,14.3103,35.8401,50.9239,31.6717,4.0825,4.2974,3.352,,,,,,,,
29,075,MO,Gentry County,42402,14.6,11.447,9.7585,32.9226,2.5628,9.1178,14.4406,7.4421,9.5614,11.1385,24.347,16.8556,41.3504,60.0789,36.7176,5.0764,4.5343,5.0764,,,,,,,,
29,077,MO,Greene County,42802,16.5,19.725,15.1473,31.8774,2.5646,7.1328,14.9469,6.4917,9.6975,14.7866,23.7427,17.8922,28.2709,47.5656,35.5841,3.4262,3.2258,5.0491,,,,,,,,
29,079,MO,Grundy County,40303,17.1,16.401,8.7481,28.2051,2.9663,6.8879,14.3288,7.1895,9.7536,13.6752,23.3786,15.3846,30.2162,44.2433,30.6687,4.1227,2.7149,3.6199,,,,,,,,
29,081,MO,Harrison County,39021,18.1,19.434,13.79,26.5753,3.7443,6.0274,13.6073,7.3059,10.137,10.3196,24.4749,15.1598,40.274,54.9772,33.3333,4.4749,1.8265,3.4703,,,,,,,,
29,083,MO,Henry County,42607,20.7,29.882,10.9718,26.3323,3.4483,10.094,10.2194,6.8339,8.9655,12.4138,20.9404,18.1191,26.3323,44.8276,27.5235,4.2006,1.9436,3.511,,,,,,,,
29,085,MO,Hickory County,33649,19.3,18.675,9.6278,28.8705,3.0628,6.5909,13.1429,6.2161,8.8007,18.5319,23.7917,14.5774,38.1106,52.0548,29.7234,5.3761,3.4634,4.5231,,,,,,,,
29,087,MO,Holt County,42240,14.1,13.915,10.3918,30.268,4.6186,5.6495,17.0309,5.8969,11.5876,17.1134,25.1546,20.4948,34.3093,53.6082,34.2268,5.2371,4.2474,4.4536,,,,,,,,
29,089,MO,Howard County,48518,15.9,15.469,10.7515,28.4235,4.8535,6.9279,11.4753,7.6017,13.6056,14.1058,25.309,13.7336,39.2618,53.5809,26.5698,6.6469,5.3287,4.2871,,,,,,,,
29,091,MO,Howell County,36323,20.5,9.813,10.4061,33.4103,4.7487,6.0475,14.4771,7.0075,11.7152,14.8981,25.9459,15.4423,39.2269,55.6651,31.2798,7.7365,4.1583,3.9889,,,,,,,,
29,093,MO,Iron County,34133,22.4,20.09,10.1851,28.4784,5.531,6.5426,15.2749,7.8984,15.0597,19.4716,25.7721,18.4709,42.7688,56.0906,33.3746,4.9876,4.3366,5.0791,,,,,,,,
29,095,MO,Jackson County,50822,15.5,25.312,9.1876,29.6167,3.9795,7.1153,11.8467,6.2901,8.8942,12.6719,25.7656,13.5889,37.9974,52.2098,30.5337,3.9061,3.2826,4.0345,,,,,,,,
29,097,MO,Jasper County,44699,17.5,14.375,7.1982,31.6722,2.8793,8.0842,13.5105,7.8627,12.5138,11.2957,23.2558,15.7254,40.0886,53.8206,30.2326,4.3189,2.5471,4.2082,,,,,,,,
29,099,MO,Jefferson County,61508,10.1,11.379,8.1594,25.5534,3.2258,6.0932,13.7044,5.9456,10.9635,15.0538,24.5203,15.2857,34.3454,48.2606,26.2281,4.3222,4.0692,3.5421,,,,,,,,
29,101,MO,Johnson County,50257,14.4,29.427,10.0218,28.7945,2.687,7.008,12.9811,7.0988,11.1837,13.5076,25.1271,16.467,31.5359,47.1133,27.7778,5.2651,3.9216,3.976,,,,,,,,
29,103,MO,Knox County,36770,18.9,22.056,10.0531,26.134,3.2489,6.9473,12.546,6.6612,10.1349,16.3465,24.7242,15.7949,35.7785,50.2043,26.3997,5.4148,3.0037,4.3727,,,,,,,,
29,105,MO,Laclede County,40885,15.7,18.431,10.6496,27.5293,2.6092,8.147,12.0341,7.8807,12.9925,11.6613,25.0266,18.6901,35.0905,51.278,30.4047,3.6209,2.9819,3.9936,,,,,,,,
29,107,MO,Lafayette County,52065,12.7,27.791,12.4902,30.9412,3.5686,7.5098,14.902,7.0196,15.5294,16.9216,28.6275,15.4706,39.2157,56.6471,30.8235,5.1961,4.1373,3.8235,,,,,,,,
29,109,MO,Lawrence County,41934,14.9,15.512,10.5062,33.6685,2.8779,7.1775,15.9847,6.276,9.466,11.3037,22.9196,19.9376,30.4092,49.8613,34.8128,6.484,2.8433,4.6117,,,,,,,,
29,111,MO,Lewis County,43813,16.9,13.673,9.8718,36.4738,3.9834,7.9321,16.4877,8.9713,8.7981,15.4832,28.0222,16.8687,43.54,58.3997,34.2917,6.9969,3.3253,2.8403,,,,,,,,
29,113,MO,Lincoln County,56833,11.2,18.322,10.1095,31.5493,3.4742,6.698,11.8623,7.3239,10.8607,15.0861,24.6948,16.6197,37.903,56.3067,30.4851,5.5712,3.662,4.0063,,,,,,,,
29,115,MO,Linn County,41176,16.1,16.208,10.4623,31.3463,3.8524,6.6099,16.6667,6.7315,12.9765,17.1533,26.8451,20.3569,40.3487,59.3674,37.5507,7.0154,2.7981,4.6634,,,,,,,,
29,117,MO,Livingston County,41759,17.6,13.938,10.2368,33.3843,4.4309,8.327,15.1261,6.8755,11.8411,17.8762,27.6547,21.1612,40.8709,57.0665,36.9748,5.8824,3.0558,4.5073,,,,,,,,
29,119,MO,McDonald County,37594,21.4,15.213,10.33,29.89,3.953,7.7009,14.9357,6.8245,13.0151,15.8493,25.5827,19.0379,38.8029,52.5825,32.4072,5.8363,5.3701,3.5428,,,,,,,,
29,121,MO,Macon County,40603,16.3,14.576,8.9586,28.1822,4.2553,4.6659,14.5203,5.8977,9.9291,14.0351,22.7324,12.43,30.0859,48.4882,30.1605,4.6286,3.8074,3.8447,,,,,,,,
29,123,MO,Madison County,36909,18,19.772,6.99,32.525,* ,10.4137,13.1241,8.4165,8.1312,10.271,25.107,17.5464,30.3852,53.067,33.5235,3.709,2.5678,4.4223,,,,,,,,
29,125,MO,Maries County,43192,15.2,13.3,8.6121,28.297,4.36,7.8567,12.2167,7.5545,9.8424,14.3104,23.311,16.0803,35.2903,50.3993,34.6859,5.2234,2.6117,4.5111,,,,,,,,
29,127,MO,Marion County,45187,14.5,15.82,9.6677,29.5695,3.3233,6.0045,16.0498,7.0997,11.8202,12.2356,28.7764,17.0695,30.4381,51.284,34.8943,4.9094,3.6631,4.3807,,,,,,,,
29,129,MO,Mercer County,42239,13.6,12.267,11.9241,30.1265,2.168,7.4074,11.6983,8.4463,7.4526,12.9178,25.7904,15.8537,34.7787,48.7353,29.991,8.5818,2.2132,4.7425,,,,,,,,
29,131,MO,Miller County,41274,16.3,13.963,10.0111,33.3148,2.5028,7.5083,13.6263,6.396,10.178,13.515,22.8031,16.7408,38.9878,54.8943,33.5373,6.2291,2.0022,3.782,,,,,,,,
29,133,MO,Mississippi County,32388,28.4,20.472,12.5566,28.9008,4.1993,7.2046,13.8329,8.1515,11.4039,15.4385,27.5422,17.8263,39.3578,57.6369,35.1173,6.8753,3.2112,4.7756,,,,,,,,
29,135,MO,Moniteau County,50241,11.6,16.859,7.7399,26.8443,2.6866,6.29,13.3049,7.6333,7.8891,12.452,22.7505,14.1365,34.8614,45.1173,31.919,3.8593,2.3454,3.9019,,,,,,,,
29,137,MO,Monroe County,41630,15.4,15.666,11.7831,35.0047,4.074,5.4528,20.0564,6.8004,13.2874,17.9568,30.0533,20.5578,45.785,61.5794,35.2554,4.7947,4.8261,4.7947,,,,,,,,
29,139,MO,Montgomery County,42701,15.6,11.414,9.322,28.3667,4.0524,6.0555,12.1109,6.4869,9.8921,12.6194,23.6055,13.8521,32.7581,50.5701,31.3251,6.7488,3.9908,4.0986,,,,,,,,
29,141,MO,Morgan County,38412,19.6,18.282,9.5978,23.9793,2.8641,7.0689,11.2127,7.9525,7.7087,11.9439,23.3394,15.5088,35.2834,46.9226,30.7739,4.2962,4.9055,2.8641,,,,,,,,
29,143,MO,New Madrid County,33037,25,14.024,10.3178,26.4394,2.257,7.1856,15.6149,4.5601,9.0281,16.0295,22.6163,14.8779,35.8821,50.3455,32.059,5.7577,2.1188,4.1916,,,,,,,,
29,145,MO,Newton County,46170,14.3,13.509,11.689,32.6005,2.5737,10.3485,11.9035,8.8472,9.7587,13.7265,25.3083,16.9973,37.6408,53.6729,30.992,7.4531,1.9303,4.8794,,,,,,,,
29,147,MO,Nodaway County,44923,17,11.741,9.2564,20.1821,2.8326,4.9064,12.1396,6.7274,8.7001,12.2914,20.2327,12.9489,29.8938,43.7532,27.0612,4.1983,2.2256,3.0349,,,,,,,,
29,149,MO,Oregon County,30126,24.9,11.104,10.5166,42.1894,4.059,4.92,26.5683,5.1968,9.7478,16.8819,28.8745,23.8007,47.5707,61.6544,37.4539,4.92,2.5523,4.3358,,,,,,,,
29,151,MO,Osage County,55781,8.6,18.437,11.4063,30.6563,3.9375,7.25,11.7188,6.9063,12.1875,19.375,24.1563,17.9063,43.9688,59.3438,31.1563,6.9688,3.0625,3.5,,,,,,,,
29,153,MO,Ozark County,32042,25.3,24.972,9.4133,35.9174,3.487,7.0937,13.0799,7.5127,6.7495,12.9602,22.0293,14.1724,29.7815,47.9198,26.4142,4.789,2.8285,4.3699,,,,,,,,
29,155,MO,Pemiscot County,33293,30.9,12.56,10.2199,34.3244,3.7892,7.4817,14.7283,6.9147,11.9071,15.157,24.8513,18.9739,35.334,52.1228,31.2267,5.7668,3.7201,3.2499,,,,,,,,
29,157,MO,Perry County,51922,10.3,19.082,9.8052,33.8482,3.6938,6.8167,15.3123,7.824,11.9208,12.9281,26.7293,23.2707,34.0833,52.1491,33.7475,4.5332,3.4923,4.1639,,,,,,,,
29,159,MO,Pettis County,42089,15.2,11.471,10.8233,26.1676,4.1226,7.996,12.4424,7.8715,11.7698,13.1897,24.0503,12.9904,41.4373,51.8495,28.7956,6.6011,3.6244,4.0478,,,,,,,,
29,161,MO,Phelps County,40738,19.6,11.662,11.3303,28.8189,3.7287,6.7837,15.2514,7.0724,11.1619,18.956,24.8015,16.9112,35.1696,50.0361,29.733,4.8833,4.6668,4.7631,,,,,,,,
29,163,MO,Pike County,43617,18,16.108,8.8285,28.8075,3.3891,6.3389,14.5816,6.0251,12.1548,14.9582,27.6569,16.59,34.4561,50.6904,31.7155,4.3933,2.887,2.8661,,,,,,,,
29,165,MO,Platte County,77933,6.1,17.23,8.6477,46.0902,4.3238,6.8997,17.4793,6.5317,10.8556,14.8114,21.9871,19.6872,32.5667,50.874,29.5308,5.2438,3.1279,2.8519,,,,,,,,
29,167,MO,Polk County,44357,16.8,27.851,10.9855,29.6446,3.7964,8.3199,15.6704,7.8352,13.0048,14.9435,24.475,19.2246,39.3376,48.3037,35.1373,5.2504,3.0695,3.6349,,,,,,,,
29,169,MO,Pulaski County,50870,14.2,13.31,10.8344,32.6526,4.5081,8.1694,16.5878,7.721,12.6775,16.4882,28.3437,19.4521,36.5878,54.1469,32.3786,6.4508,2.9888,4.5081,,,,,,,,
29,171,MO,Putnam County,40150,17.5,40.728,8.8772,27.9616,3.4333,7.5472,17.043,7.6709,12.094,12.5889,25.3944,18.8679,33.189,49.4896,31.9827,4.5469,3.3715,4.021,,,,,,,,
29,173,MO,Ralls County,51564,10.9,19.612,6.4103,38.7464,2.4217,6.1254,21.7236,6.1254,9.188,13.4615,25.4986,19.0883,37.8205,54.9858,37.7493,4.2735,1.9943,3.6325,,,,,,,,
29,175,MO,Randolph County,43386,16.1,23.877,9.4205,33.3785,3.0498,6.2691,22.7042,5.2863,11.7926,16.5368,28.6005,21.4504,41.613,56.0149,42.4941,4.8797,3.0159,4.4392,,,,,,,,
29,177,MO,Ray County,57589,11,18.444,9.1898,28.5481,3.1811,7.2322,10.1958,8.2654,13.7847,12.4252,31.4301,23.4638,29.9619,57.9663,29.6357,3.8064,4.7036,4.894,,,,,,,,
29,179,MO,Reynolds County,33487,22.1,12.706,8.8971,38.5542,3.5218,6.3948,18.0723,7.1362,12.5116,12.6969,21.7794,18.3503,47.1733,59.5922,30.3058,4.912,2.5023,3.0584,,,,,,,,
29,181,MO,Ripley County,30796,27.7,14.394,9.4296,30.7334,2.3283,6.6356,14.319,7.7998,11.4086,11.9907,20.7218,23.5157,26.5425,48.0792,27.4738,4.1909,3.1432,3.6088,,,,,,,,
29,183,MO,St. Charles County,80696,5.2,13.87,10.7764,31.5328,3.3311,5.8129,15.8195,5.9987,11.2276,15.7133,28.9715,16.138,38.6198,56.7087,30.5242,5.574,4.2336,3.7293,,,,,,,,
29,185,MO,St. Clair County,35683,20.7,9.125,8.0088,35.0478,3.8942,5.8046,16.2381,5.0698,8.964,15.7972,23.5121,16.385,35.4151,46.5099,29.7575,5.2902,2.6451,3.7472,,,,,,,,
29,186,MO,Ste. Genevieve County,57701,11.7,11.306,9.3641,27.3235,3.4242,9.9231,12.2991,7.8966,11.1111,12.5087,22.1523,17.7498,34.2418,48.0084,32.7743,5.1712,2.0964,4.7519,,,,,,,,
29,187,MO,St. Francois County,42851,16.3,36.146,14.0262,27.6602,3.9701,7.4277,12.0549,8.4288,15.6569,16.9471,23.9034,15.1546,41.6348,55.8021,29.4526,7.2763,3.5057,4.297,,,,,,,,
29,189,MO,St. Louis County,62756,9.2,11.449,10.4198,28.3457,2.8642,7.0617,14.9136,5.9259,7.2099,14.321,24.4938,15.2099,28.642,45.6296,32.1975,4.1481,2.5185,4.7407,,,,,,,,
29,195,MO,Saline County,43095,15.9,13.945,9.5307,33.3446,4.9979,6.7822,16.0592,6.6216,13.8351,19.5941,27.6533,19.9408,40.3721,59.5603,36.8372,5.26,4.9641,3.7801,,,,,,,,
29,197,MO,Schuyler County,38134,19.8,13.763,12.4724,30.0464,4.5143,8.1122,9.9886,9.3725,16.1439,16.059,24.1651,16.7863,40.6827,57.8041,31.1264,7.4435,3.8789,4.7882,,,,,,,,
29,199,MO,Scotland County,39399,16.1,42.382,12.2203,28.0351,6.2681,5.6296,11.2526,7.3222,17.8466,18.3753,28.3843,18.4418,32.8368,58.6406,27.247,5.8358,7.9839,4.8615,,,,,,,,
29,201,MO,Scott County,41738,18.4,18.847,10.8368,28.6694,4.5267,9.465,14.0604,7.7503,14.952,16.4266,24.5199,28.1207,45.8848,56.6529,39.0604,6.2757,2.9835,4.4925,,,,,,,,
29,203,MO,Shannon County,29499,26.4,12.547,10.2068,28.7358,2.6518,7.1548,16.9613,6.1041,10.9239,17.1781,26.3009,16.8112,42.8786,58.4556,33.4223,5.7705,3.1688,3.6358,,,,,,,,
29,205,MO,Shelby County,40679,16.6,14.002,7.8793,27.9525,3.0165,6.947,11.7002,7.66,11.0786,13.9488,21.9561,13.4735,40.4022,49.1956,27.5137,4.9543,2.2486,3.0713,,,,,,,,
29,207,MO,Stoddard County,37694,19.1,13.898,9.7892,32.5301,4.5181,6.9277,17.3946,7.5301,10.7681,13.4789,25.3012,17.6958,31.9277,50.8283,28.238,4.744,3.1627,3.6145,,,,,,,,
29,209,MO,Stone County,43092,12.9,15.036,9.1097,27.6382,3.8397,6.829,13.1426,6.7131,11.8928,13.5807,23.4892,15.6294,38.4229,48.7308,29.5452,5.2828,2.6543,3.6593,,,,,,,,
29,211,MO,Sullivan County,40770,17,13.983,9.0602,28.5744,3.0412,6.2936,14.0232,5.7867,10.3485,14.5301,24.0549,16.8955,34.8258,51.9324,30.7286,5.4065,2.4498,4.3295,,,,,,,,
29,213,MO,Taney County,38268,17,13.572,7.8104,31.9814,3.4256,5.5632,11.8937,6.3853,9.2354,11.8389,23.7051,15.3467,28.8298,46.6429,28.1721,5.1795,3.453,2.6857,,,,,,,,
29,215,MO,Texas County,33879,29.9,16.858,12.868,27.132,3.3687,6.9499,14.1426,7.2534,16.7223,16.7527,27.4355,15.3869,38.3915,54.0212,28.1639,5.0683,2.4886,3.7329,,,,,,,,
29,217,MO,Vernon County,39036,17.5,11.589,8.9885,31.4999,5.0711,5.3931,17.4135,6.3053,14.0059,20.4722,30.6144,23.2895,40.2468,61.524,41.5884,3.0588,2.5221,3.7564,,,,,,,,
29,219,MO,Warren County,54756,11.8,18.447,7.3583,27.7418,3.1294,6.3152,20.0733,6.428,7.753,11.9256,25.8528,15.2523,34.649,51.7339,31.6324,4.1162,2.0863,3.7215,,,,,,,,
29,221,MO,Washington County,35745,22,13.491,9.8489,28.4887,3.9798,6.5995,12.1411,7.0529,9.9748,18.8161,23.199,13.5768,35.6171,47.6322,25.8942,5.6423,3.9043,4.0806,,,,,,,,
29,223,MO,Wayne County,30793,26,16.234,9.6457,22.2441,* ,6.4961,11.811,6.8898,7.6772,10.6299,22.4409,12.0079,32.4803,46.8504,30.9055,3.7402,2.7559,3.5433,,,,,,,,
29,225,MO,Webster County,46989,16.7,18.209,8.7376,27.9077,3.9158,7.1011,12.8288,6.5751,9.5266,14.8159,22.8229,16.6569,37.2589,47.1654,27.3816,4.9386,2.6885,4.062,,,,,,,,
29,227,MO,Worth County,41338,14.2,7.954,9.0171,22.4619,3.0335,6.8956,10.1439,7.622,8.3853,12.7252,18.6765,13.1586,26.0979,40.7328,21.8527,6.076,2.8585,2.8885,,,,,,,,
29,229,MO,Wright County,32722,24.2,11.853,8.2792,22.9708,4.3019,5.276,11.039,5.4383,15.3409,13.3117,30.9253,17.289,21.8344,42.6136,22.8084,4.5455,3.4903,3.0844,,,,,,,,
29,510,MO,St. Louis city,39954,24.3,16.195,8.0529,20.5529,2.6442,7.0913,10.8173,7.9327,8.774,11.5385,25.3606,17.1875,27.1635,46.7548,24.399,5.1683,1.5625,2.7644,,,,,,,,
30,001,MT,Beaverhead County,40218,14.4,11.195,8.1878,23.69,2.4017,4.8035,9.4978,7.3144,5.8952,11.4629,18.6681,9.4978,17.7948,32.9694,24.7817,4.2576,1.4192,1.9651,,,,,,,,
30,003,MT,Big Horn County,39445,25.5,33.007,8.5504,21.4429,2.338,5.4776,6.9472,7.348,7.6152,13.4269,17.5685,13.4937,25.7181,38.4102,21.8437,5.4108,1.7368,2.2044,,,,,,,,
30,005,MT,Blaine County,36852,24.3,29.934,8.5837,20.6009,* ,5.5794,11.1588,6.0086,6.0086,10.3004,13.3047,17.5966,20.6009,33.9056,18.4549,* ,* ,* ,,,,,,,,
30,007,MT,Broadwater County,50791,10.6,30.865,9.8714,23.9961,4.447,7.1152,12.4075,9.0261,10.4702,12.3547,21.187,11.7999,29.3501,46.3103,21.4512,6.2962,3.2846,3.2582,,,,,,,,
30,009,MT,Carbon County,53794,10.3,15.736,12.5432,31.5305,3.6824,8.7457,14.9597,10.2417,10.702,14.2693,18.412,20.3682,32.7963,49.3671,24.7411,6.214,2.4166,3.3372,,,,,,,,
30,011,MT,Carter County,47280,13.8,19.582,10.2413,20.0886,1.6248,5.8592,9.9458,6.9424,12.1615,11.8661,24.3722,17.1837,34.7612,48.0551,22.1073,4.6283,2.4618,2.6588,,,,,,,,
30,013,MT,Cascade County,45569,14.2,27.301,14.5455,21.8182,2.5,7.5,12.5,7.7273,12.0455,10.9091,17.9545,20.9091,29.5455,45.6818,25.2273,7.2727,* ,* ,,,,,,,,
30,015,MT,Chouteau County,40718,15.7,29.162,11.2758,22.1649,1.8686,7.8608,12.7577,6.25,6.8943,13.5954,22.3582,14.0464,27.0619,44.0722,26.8041,6.0567,2.5129,3.0284,,,,,,,,
30,017,MT,Custer County,48935,11.4,17.14,7.729,22.6046,2.6469,6.3526,12.4404,8.4172,7.8348,13.1816,18.4224,17.5225,29.8041,46.4796,21.8105,7.8348,4.235,2.2234,,,,,,,,
30,019,MT,Daniels County,49333,10.3,25.94,12.3016,16.4683,2.5794,7.1429,13.0952,9.127,7.3413,9.5238,21.0317,18.254,22.2222,34.9206,22.4206,3.1746,4.7619,2.1825,,,,,,,,
30,021,MT,Dawson County,55312,11.2,24.749,10.4214,27.0503,3.217,7.6575,12.8681,9.0621,5.5279,11.7354,17.6257,13.729,26.8691,42.1386,21.9755,8.1559,3.217,3.7155,,,,,,,,
30,023,MT,Deer Lodge County,38394,18.6,19.851,7.8688,22.0068,3.4497,7.99,9.9127,8.0627,7.885,12.7646,16.1254,10.3086,27.0561,41.3799,21.9906,7.1255,2.2944,3.4416,,,,,,,,
30,025,MT,Fallon County,54158,8.5,23.726,9.259,24.7298,2.6566,7.1494,6.5634,7.1884,5.9122,11.2905,14.5852,12.8142,20.4193,32.5954,19.9896,4.9225,2.0836,2.8389,,,,,,,,
30,027,MT,Fergus County,45520,14.6,18.904,9.1346,21.6346,* ,6.25,6.7308,5.2885,7.6923,8.6538,18.75,16.3462,29.3269,35.5769,21.6346,* ,* ,* ,,,,,,,,
30,029,MT,Flathead County,50249,12.3,15.899,7.9587,26.4554,2.9477,6.1901,17.465,6.1901,11.1275,13.4856,29.4031,15.3279,30.6559,47.5313,25.4974,5.0111,3.0951,2.874,,,,,,,,
30,031,MT,Gallatin County,60439,11.4,14.762,* ,21.9101,* ,* ,12.3596,6.7416,8.9888,12.9213,13.4831,10.1124,28.6517,34.2697,22.4719,* ,* ,* ,,,,,,,,
30,033,MT,Garfield County,43328,13.8,28.602,6.875,21.0417,2.5,8.3333,12.5,5.625,4.1667,12.7083,14.5833,15.4167,22.0833,40,25.4167,6.0417,* ,* ,,,,,,,,
30,035,MT,Glacier County,37207,28.3,28.925,11.4943,22.7586,3.1724,6.4368,12.092,7.5862,11.3563,12,20.4598,17.931,26.2069,41.5172,22.1149,8,2.2989,2.2069,,,,,,,,
30,037,MT,Golden Valley County,38276,18.3,48.019,8.3391,20.0834,2.5712,5.9069,7.9917,6.7408,5.6289,9.868,17.0257,11.1188,20.5003,31.8972,19.041,2.9187,2.2933,2.1543,,,,,,,,
30,039,MT,Granite County,43469,13.1,14.644,9.9448,28.1768,4.4199,7.4586,14.0884,11.0497,9.6685,8.5635,22.0994,12.7072,28.453,43.0939,20.442,5.5249,3.0387,4.6961,,,,,,,,
30,041,MT,Hill County,41705,19.5,18.258,8.8685,23.2138,2.9747,7.2004,10.5088,8.3681,9.3411,13.6781,17.4312,13.5947,28.1624,38.7823,23.1582,6.0884,2.4465,2.5299,,,,,,,,
